,time,L,xtilde,ztilde,ws,network,gtilde,htilde,curr_grad,ds,oracle,regret
1190,23.0,40.0,,,,,,,,,,
1191,23.0,41.0,,,,,,,,,,
1192,23.0,42.0,,,,,,,,,,
1193,23.0,43.0,,,,,,,,,,
1194,23.0,44.0,,,,,,,,,,
1195,23.0,45.0,,,,,,,,,,
1196,23.0,46.0,,,,,,,,,,
1197,23.0,47.0,,,,,,,,,,
1198,23.0,48.0,,,,,,,,,,
1199,23.0,49.0,,,,,,,,,,
1200,24.0,0.0,0.0,0.24622706778118958,0.0,0.2391415855548141,580.0750124473603,580.0265508862348,106.90017647058822,569.8664682496471,5052.7668524333285,
1201,24.0,1.0,1522.672578106805,1522.6704087751539,8.0,1314.1831120637037,4650.604653310528,4650.591024797345,574.6741750186521,4720.531938443059,37534.29590715541,
1202,24.0,2.0,6226.70133016642,6226.703270370249,661.0915560318518,6070.27853694739,38579.20592834464,38579.20181810336,4720.339733047869,38463.77002063599,341146.35285289696,
1203,24.0,3.0,32859.389601863826,32859.39241388502,4049.5190246315906,32792.739447596134,347523.5208884995,347523.5247556054,38463.65819905749,347412.6231797869,3076798.279404073,
1204,24.0,4.0,205322.20697750768,205322.20773195752,24592.55458569709,205294.49777941202,,,,,,
1205,24.0,5.0,,,,,,,,,,
1206,24.0,6.0,,,,,,,,,,
1207,24.0,7.0,,,,,,,,,,
1208,24.0,8.0,,,,,,,,,,
1209,24.0,9.0,,,,,,,,,,
1210,24.0,10.0,,,,,,,,,,
1211,24.0,11.0,,,,,,,,,,
1212,24.0,12.0,,,,,,,,,,
1213,24.0,13.0,,,,,,,,,,
1214,24.0,14.0,,,,,,,,,,
1215,24.0,15.0,,,,,,,,,,
1216,24.0,16.0,,,,,,,,,,
1217,24.0,17.0,,,,,,,,,,
1218,24.0,18.0,,,,,,,,,,
1219,24.0,19.0,,,,,,,,,,
1220,24.0,20.0,,,,,,,,,,
1221,24.0,21.0,,,,,,,,,,
1222,24.0,22.0,,,,,,,,,,
1223,24.0,23.0,,,,,,,,,,
1224,24.0,24.0,,,,,,,,,,
1225,24.0,25.0,,,,,,,,,,
1226,24.0,26.0,,,,,,,,,,
1227,24.0,27.0,,,,,,,,,,
1228,24.0,28.0,,,,,,,,,,
1229,24.0,29.0,,,,,,,,,,
1230,24.0,30.0,,,,,,,,,,
1231,24.0,31.0,,,,,,,,,,
1232,24.0,32.0,,,,,,,,,,
1233,24.0,33.0,,,,,,,,,,
1234,24.0,34.0,,,,,,,,,,
1235,24.0,35.0,,,,,,,,,,
1236,24.0,36.0,,,,,,,,,,
1237,24.0,37.0,,,,,,,,,,
1238,24.0,38.0,,,,,,,,,,
1239,24.0,39.0,,,,,,,,,,
1240,24.0,40.0,,,,,,,,,,
1241,24.0,41.0,,,,,,,,,,
1242,24.0,42.0,,,,,,,,,,
1243,24.0,43.0,,,,,,,,,,
1244,24.0,44.0,,,,,,,,,,
1245,24.0,45.0,,,,,,,,,,
1246,24.0,46.0,,,,,,,,,,
1247,24.0,47.0,,,,,,,,,,
1248,24.0,48.0,,,,,,,,,,
1249,24.0,49.0,,,,,,,,,,
1250,25.0,0.0,0.0,0.24289810481666388,0.0,0.23956481878295158,476.6423798928092,476.60128637311277,100.87641176470594,470.5715179162279,5118.157464705297,
1251,25.0,1.0,1516.085821112892,1516.0921217546627,8.0,1372.558419200492,3861.8087496094454,3861.825945956905,467.3408243177089,3870.203924016271,38545.22204575512,
1252,25.0,2.0,6944.681243876835,6944.677249959091,690.279209600246,6897.954473648184,30944.140061361042,30944.135285306547,3867.918526942568,31082.83041231994,344815.4957682577,
1253,25.0,3.0,42318.78613518542,42318.78842806143,4601.302982432114,42516.214897032834,291669.85042008385,291669.8459172146,31081.615072316097,292718.2141618262,3147016.959121271,
1254,25.0,4.0,262158.0951474423,262158.0956615901,31889.16117277461,265262.1828477445,,,,,,
1255,25.0,5.0,,,,,,,,,,
1256,25.0,6.0,,,,,,,,,,
1257,25.0,7.0,,,,,,,,,,
1258,25.0,8.0,,,,,,,,,,
1259,25.0,9.0,,,,,,,,,,
1260,25.0,10.0,,,,,,,,,,
1261,25.0,11.0,,,,,,,,,,
1262,25.0,12.0,,,,,,,,,,
1263,25.0,13.0,,,,,,,,,,
1264,25.0,14.0,,,,,,,,,,
1265,25.0,15.0,,,,,,,,,,
1266,25.0,16.0,,,,,,,,,,
1267,25.0,17.0,,,,,,,,,,
1268,25.0,18.0,,,,,,,,,,
1269,25.0,19.0,,,,,,,,,,
1270,25.0,20.0,,,,,,,,,,
1271,25.0,21.0,,,,,,,,,,
1272,25.0,22.0,,,,,,,,,,
1273,25.0,23.0,,,,,,,,,,
1274,25.0,24.0,,,,,,,,,,
1275,25.0,25.0,,,,,,,,,,
1276,25.0,26.0,,,,,,,,,,
1277,25.0,27.0,,,,,,,,,,
1278,25.0,28.0,,,,,,,,,,
1279,25.0,29.0,,,,,,,,,,
1280,25.0,30.0,,,,,,,,,,
1281,25.0,31.0,,,,,,,,,,
1282,25.0,32.0,,,,,,,,,,
1283,25.0,33.0,,,,,,,,,,
1284,25.0,34.0,,,,,,,,,,
1285,25.0,35.0,,,,,,,,,,
1286,25.0,36.0,,,,,,,,,,
1287,25.0,37.0,,,,,,,,,,
1288,25.0,38.0,,,,,,,,,,
1289,25.0,39.0,,,,,,,,,,
1290,25.0,40.0,,,,,,,,,,
1291,25.0,41.0,,,,,,,,,,
1292,25.0,42.0,,,,,,,,,,
1293,25.0,43.0,,,,,,,,,,
1294,25.0,44.0,,,,,,,,,,
1295,25.0,45.0,,,,,,,,,,
1296,25.0,46.0,,,,,,,,,,
1297,25.0,47.0,,,,,,,,,,
1298,25.0,48.0,,,,,,,,,,
1299,25.0,49.0,,,,,,,,,,
1300,26.0,0.0,0.0,0.24551873613616973,0.0,0.23841255949535536,443.5979452787657,443.57328791322897,100.65929411764702,438.7660427980872,5183.170275559622,
1301,26.0,1.0,1685.1955384507587,1685.1830624070826,8.0,1516.8522325241038,4150.007830135581,4150.02262262546,442.07376337024897,4165.754603721976,39670.31897875213,
1302,26.0,2.0,7734.2565962496,7734.234349495666,762.4261162620519,7251.36836852452,39713.17401252318,39713.16787361255,4166.493587076096,39781.803994974114,352962.568601437,
1303,26.0,3.0,44922.80639175437,44922.80621624667,4831.578912349679,43234.81771631333,385370.0332878421,385370.03135331615,39780.61775822377,386742.44132992276,3289010.099407068,
1304,26.0,4.0,305433.30792079295,305433.30655517924,32428.113287235046,293358.6191086507,,,,,,
1305,26.0,5.0,,,,,,,,,,
1306,26.0,6.0,,,,,,,,,,
1307,26.0,7.0,,,,,,,,,,
1308,26.0,8.0,,,,,,,,,,
1309,26.0,9.0,,,,,,,,,,
1310,26.0,10.0,,,,,,,,,,
1311,26.0,11.0,,,,,,,,,,
1312,26.0,12.0,,,,,,,,,,
1313,26.0,13.0,,,,,,,,,,
1314,26.0,14.0,,,,,,,,,,
1315,26.0,15.0,,,,,,,,,,
1316,26.0,16.0,,,,,,,,,,
1317,26.0,17.0,,,,,,,,,,
1318,26.0,18.0,,,,,,,,,,
1319,26.0,19.0,,,,,,,,,,
1320,26.0,20.0,,,,,,,,,,
1321,26.0,21.0,,,,,,,,,,
1322,26.0,22.0,,,,,,,,,,
1323,26.0,23.0,,,,,,,,,,
1324,26.0,24.0,,,,,,,,,,
1325,26.0,25.0,,,,,,,,,,
1326,26.0,26.0,,,,,,,,,,
1327,26.0,27.0,,,,,,,,,,
1328,26.0,28.0,,,,,,,,,,
1329,26.0,29.0,,,,,,,,,,
1330,26.0,30.0,,,,,,,,,,
1331,26.0,31.0,,,,,,,,,,
1332,26.0,32.0,,,,,,,,,,
1333,26.0,33.0,,,,,,,,,,
1334,26.0,34.0,,,,,,,,,,
1335,26.0,35.0,,,,,,,,,,
1336,26.0,36.0,,,,,,,,,,
1337,26.0,37.0,,,,,,,,,,
1338,26.0,38.0,,,,,,,,,,
1339,26.0,39.0,,,,,,,,,,
1340,26.0,40.0,,,,,,,,,,
1341,26.0,41.0,,,,,,,,,,
1342,26.0,42.0,,,,,,,,,,
1343,26.0,43.0,,,,,,,,,,
1344,26.0,44.0,,,,,,,,,,
1345,26.0,45.0,,,,,,,,,,
1346,26.0,46.0,,,,,,,,,,
1347,26.0,47.0,,,,,,,,,,
1348,26.0,48.0,,,,,,,,,,
1349,26.0,49.0,,,,,,,,,,
1350,27.0,0.0,0.0,0.24266347914099176,0.0,0.2369528358008531,422.039687377204,422.0333385823975,106.20382352941172,430.82224205244097,5226.733573162696,
1351,27.0,1.0,1587.422241843048,1587.3678976969518,8.0,1534.5750529132604,3817.4144557176055,3817.4217672042923,430.91361773891964,3727.1111195760272,40263.05399087886,
1352,27.0,2.0,6088.138704667827,6088.128283320122,771.2875264566302,5851.52426829695,33298.21121857101,33298.23130201485,3726.926640429365,33310.4495032138,355868.94284433394,
1353,27.0,3.0,34532.6354807895,34532.64361326418,3898.3495121979727,33639.88775667539,293430.91062199004,293430.91016352596,33310.1746872864,291414.26238885144,3367399.594597444,
1354,27.0,4.0,194883.82198033988,194883.8223712201,25227.91581750649,194419.3098895312,,,,,,
1355,27.0,5.0,,,,,,,,,,
1356,27.0,6.0,,,,,,,,,,
1357,27.0,7.0,,,,,,,,,,
1358,27.0,8.0,,,,,,,,,,
1359,27.0,9.0,,,,,,,,,,
1360,27.0,10.0,,,,,,,,,,
1361,27.0,11.0,,,,,,,,,,
1362,27.0,12.0,,,,,,,,,,
1363,27.0,13.0,,,,,,,,,,
1364,27.0,14.0,,,,,,,,,,
1365,27.0,15.0,,,,,,,,,,
1366,27.0,16.0,,,,,,,,,,
1367,27.0,17.0,,,,,,,,,,
1368,27.0,18.0,,,,,,,,,,
1369,27.0,19.0,,,,,,,,,,
1370,27.0,20.0,,,,,,,,,,
1371,27.0,21.0,,,,,,,,,,
1372,27.0,22.0,,,,,,,,,,
1373,27.0,23.0,,,,,,,,,,
1374,27.0,24.0,,,,,,,,,,
1375,27.0,25.0,,,,,,,,,,
1376,27.0,26.0,,,,,,,,,,
1377,27.0,27.0,,,,,,,,,,
1378,27.0,28.0,,,,,,,,,,
1379,27.0,29.0,,,,,,,,,,
1380,27.0,30.0,,,,,,,,,,
1381,27.0,31.0,,,,,,,,,,
1382,27.0,32.0,,,,,,,,,,
1383,27.0,33.0,,,,,,,,,,
1384,27.0,34.0,,,,,,,,,,
1385,27.0,35.0,,,,,,,,,,
1386,27.0,36.0,,,,,,,,,,
1387,27.0,37.0,,,,,,,,,,
1388,27.0,38.0,,,,,,,,,,
1389,27.0,39.0,,,,,,,,,,
1390,27.0,40.0,,,,,,,,,,
1391,27.0,41.0,,,,,,,,,,
1392,27.0,42.0,,,,,,,,,,
1393,27.0,43.0,,,,,,,,,,
1394,27.0,44.0,,,,,,,,,,
1395,27.0,45.0,,,,,,,,,,
1396,27.0,46.0,,,,,,,,,,
1397,27.0,47.0,,,,,,,,,,
1398,27.0,48.0,,,,,,,,,,
1399,27.0,49.0,,,,,,,,,,
1400,28.0,0.0,0.0,0.24060447445331912,0.0,0.24307360372625025,440.2660538764498,440.2204004334817,107.89005882352951,438.4213702540597,5307.141969229191,
1401,28.0,1.0,1617.3354257677813,1617.3449985559766,8.0,1423.2861542193928,4011.985871611556,4012.0060849060064,429.02093151861067,3992.9890343060288,40984.55824659485,
1402,28.0,2.0,7317.355387124982,7317.361121820345,715.6370638371789,7255.439707231233,34045.926222525624,34045.92388888153,3993.0406300993122,34053.176304296154,362405.0028806531,
1403,28.0,3.0,43987.881175689305,43987.87380814628,4834.2931381541675,43491.12262448971,281357.3631674255,281357.3631187608,34051.41869791431,282116.60863520723,3415622.4919270854,
1404,28.0,4.0,277236.6327858232,277236.63429471554,32616.34196836738,277435.89553601184,,,,,,
1405,28.0,5.0,,,,,,,,,,
1406,28.0,6.0,,,,,,,,,,
1407,28.0,7.0,,,,,,,,,,
1408,28.0,8.0,,,,,,,,,,
1409,28.0,9.0,,,,,,,,,,
1410,28.0,10.0,,,,,,,,,,
1411,28.0,11.0,,,,,,,,,,
1412,28.0,12.0,,,,,,,,,,
1413,28.0,13.0,,,,,,,,,,
1414,28.0,14.0,,,,,,,,,,
1415,28.0,15.0,,,,,,,,,,
1416,28.0,16.0,,,,,,,,,,
1417,28.0,17.0,,,,,,,,,,
1418,28.0,18.0,,,,,,,,,,
1419,28.0,19.0,,,,,,,,,,
1420,28.0,20.0,,,,,,,,,,
1421,28.0,21.0,,,,,,,,,,
1422,28.0,22.0,,,,,,,,,,
1423,28.0,23.0,,,,,,,,,,
1424,28.0,24.0,,,,,,,,,,
1425,28.0,25.0,,,,,,,,,,
1426,28.0,26.0,,,,,,,,,,
1427,28.0,27.0,,,,,,,,,,
1428,28.0,28.0,,,,,,,,,,
1429,28.0,29.0,,,,,,,,,,
1430,28.0,30.0,,,,,,,,,,
1431,28.0,31.0,,,,,,,,,,
1432,28.0,32.0,,,,,,,,,,
1433,28.0,33.0,,,,,,,,,,
1434,28.0,34.0,,,,,,,,,,
1435,28.0,35.0,,,,,,,,,,
1436,28.0,36.0,,,,,,,,,,
1437,28.0,37.0,,,,,,,,,,
1438,28.0,38.0,,,,,,,,,,
1439,28.0,39.0,,,,,,,,,,
1440,28.0,40.0,,,,,,,,,,
1441,28.0,41.0,,,,,,,,,,
1442,28.0,42.0,,,,,,,,,,
1443,28.0,43.0,,,,,,,,,,
1444,28.0,44.0,,,,,,,,,,
1445,28.0,45.0,,,,,,,,,,
1446,28.0,46.0,,,,,,,,,,
1447,28.0,47.0,,,,,,,,,,
1448,28.0,48.0,,,,,,,,,,
1449,28.0,49.0,,,,,,,,,,
1450,29.0,0.0,0.0,0.24258877134961515,0.0,0.2382637338021236,525.748019780133,525.7158010521791,119.03105882352934,495.3421206079683,5323.483622380487,
1451,29.0,1.0,1965.046981203565,1965.0742534373949,8.0,1635.2638184809143,4633.64375979069,4633.636804316305,484.0762485048892,4647.6818762769835,42496.4938962003,
1452,29.0,2.0,6500.411629282299,6500.40307544122,821.6319092404572,6433.544423866611,36959.20921268186,36959.21785691568,4647.433893991732,36486.76307954633,368924.5040900617,
1453,29.0,3.0,37942.24129193316,37942.2422787599,4288.581074311276,37232.686367743685,306868.30581463955,306868.30587143963,36486.163664286076,306012.4859320844,3487040.133847296,
1454,29.0,4.0,248343.15043413956,248343.14932751065,27926.514775807726,247621.14884341124,,,,,,
1455,29.0,5.0,,,,,,,,,,
1456,29.0,6.0,,,,,,,,,,
1457,29.0,7.0,,,,,,,,,,
1458,29.0,8.0,,,,,,,,,,
1459,29.0,9.0,,,,,,,,,,
1460,29.0,10.0,,,,,,,,,,
1461,29.0,11.0,,,,,,,,,,
1462,29.0,12.0,,,,,,,,,,
1463,29.0,13.0,,,,,,,,,,
1464,29.0,14.0,,,,,,,,,,
1465,29.0,15.0,,,,,,,,,,
1466,29.0,16.0,,,,,,,,,,
1467,29.0,17.0,,,,,,,,,,
1468,29.0,18.0,,,,,,,,,,
1469,29.0,19.0,,,,,,,,,,
1470,29.0,20.0,,,,,,,,,,
1471,29.0,21.0,,,,,,,,,,
1472,29.0,22.0,,,,,,,,,,
1473,29.0,23.0,,,,,,,,,,
1474,29.0,24.0,,,,,,,,,,
1475,29.0,25.0,,,,,,,,,,
1476,29.0,26.0,,,,,,,,,,
1477,29.0,27.0,,,,,,,,,,
1478,29.0,28.0,,,,,,,,,,
1479,29.0,29.0,,,,,,,,,,
1480,29.0,30.0,,,,,,,,,,
1481,29.0,31.0,,,,,,,,,,
1482,29.0,32.0,,,,,,,,,,
1483,29.0,33.0,,,,,,,,,,
1484,29.0,34.0,,,,,,,,,,
1485,29.0,35.0,,,,,,,,,,
1486,29.0,36.0,,,,,,,,,,
1487,29.0,37.0,,,,,,,,,,
1488,29.0,38.0,,,,,,,,,,
1489,29.0,39.0,,,,,,,,,,
1490,29.0,40.0,,,,,,,,,,
1491,29.0,41.0,,,,,,,,,,
1492,29.0,42.0,,,,,,,,,,
1493,29.0,43.0,,,,,,,,,,
1494,29.0,44.0,,,,,,,,,,
1495,29.0,45.0,,,,,,,,,,
1496,29.0,46.0,,,,,,,,,,
1497,29.0,47.0,,,,,,,,,,
1498,29.0,48.0,,,,,,,,,,
1499,29.0,49.0,,,,,,,,,,
1500,30.0,0.0,0.0,0.24420528216474446,0.0,0.2400685674602984,426.3229641383524,426.2957487149515,98.10123529411766,455.0128615796424,5424.201176900168,
1501,30.0,1.0,1541.5086064956229,1541.5220638634792,8.0,1460.0462774117243,4236.126872398942,4236.129446711118,447.6754496128773,4127.495052086167,43398.16467969841,
1502,30.0,2.0,6574.749073493651,6574.75318712314,733.4728841255295,6407.993642768229,39175.83274958245,39175.84842575284,4122.651350674896,39446.75681043474,379942.19040905137,
1503,30.0,3.0,39861.65375728476,39861.65236956202,4274.66242851215,40055.30321800977,335527.41090098635,335527.41645418777,39446.73896403674,334826.206653714,3592618.798348112,
1504,30.0,4.0,277457.9923692187,277457.9925186215,30039.47741350742,278043.87621634104,,,,,,
1505,30.0,5.0,,,,,,,,,,
1506,30.0,6.0,,,,,,,,,,
1507,30.0,7.0,,,,,,,,,,
1508,30.0,8.0,,,,,,,,,,
1509,30.0,9.0,,,,,,,,,,
1510,30.0,10.0,,,,,,,,,,
1511,30.0,11.0,,,,,,,,,,
1512,30.0,12.0,,,,,,,,,,
1513,30.0,13.0,,,,,,,,,,
1514,30.0,14.0,,,,,,,,,,
1515,30.0,15.0,,,,,,,,,,
1516,30.0,16.0,,,,,,,,,,
1517,30.0,17.0,,,,,,,,,,
1518,30.0,18.0,,,,,,,,,,
1519,30.0,19.0,,,,,,,,,,
1520,30.0,20.0,,,,,,,,,,
1521,30.0,21.0,,,,,,,,,,
1522,30.0,22.0,,,,,,,,,,
1523,30.0,23.0,,,,,,,,,,
1524,30.0,24.0,,,,,,,,,,
1525,30.0,25.0,,,,,,,,,,
1526,30.0,26.0,,,,,,,,,,
1527,30.0,27.0,,,,,,,,,,
1528,30.0,28.0,,,,,,,,,,
1529,30.0,29.0,,,,,,,,,,
1530,30.0,30.0,,,,,,,,,,
1531,30.0,31.0,,,,,,,,,,
1532,30.0,32.0,,,,,,,,,,
1533,30.0,33.0,,,,,,,,,,
1534,30.0,34.0,,,,,,,,,,
1535,30.0,35.0,,,,,,,,,,
1536,30.0,36.0,,,,,,,,,,
1537,30.0,37.0,,,,,,,,,,
1538,30.0,38.0,,,,,,,,,,
1539,30.0,39.0,,,,,,,,,,
1540,30.0,40.0,,,,,,,,,,
1541,30.0,41.0,,,,,,,,,,
1542,30.0,42.0,,,,,,,,,,
1543,30.0,43.0,,,,,,,,,,
1544,30.0,44.0,,,,,,,,,,
1545,30.0,45.0,,,,,,,,,,
1546,30.0,46.0,,,,,,,,,,
1547,30.0,47.0,,,,,,,,,,
1548,30.0,48.0,,,,,,,,,,
1549,30.0,49.0,,,,,,,,,,
1550,31.0,0.0,0.0,0.23881225662659802,0.0,0.23704706117716437,344.75153993049594,344.709380265364,60.455189542483694,418.94045716770734,5495.536907355758,
1551,31.0,1.0,1506.9525221840127,1506.9313912477385,8.0,1478.218141446251,3309.765913607594,3309.7655047401604,420.4488663378635,3257.1902844773763,43970.469444666756,
1552,31.0,2.0,7350.072056274296,7350.076209324796,743.1090707231255,7197.179446575766,31926.470155266503,31926.473213380814,3257.1681515895807,32753.94199541356,385597.8911643904,
1553,31.0,3.0,43254.19709002529,43254.1958586981,4800.786297717178,43330.52720560515,314805.4070944468,314805.4029713643,32754.124676413332,316045.0906139736,3684985.8352922625,
1554,31.0,4.0,299891.16422498116,299891.1638056226,32499.895404203882,300468.13120025134,,,,,,
1555,31.0,5.0,,,,,,,,,,
1556,31.0,6.0,,,,,,,,,,
1557,31.0,7.0,,,,,,,,,,
1558,31.0,8.0,,,,,,,,,,
1559,31.0,9.0,,,,,,,,,,
1560,31.0,10.0,,,,,,,,,,
1561,31.0,11.0,,,,,,,,,,
1562,31.0,12.0,,,,,,,,,,
1563,31.0,13.0,,,,,,,,,,
1564,31.0,14.0,,,,,,,,,,
1565,31.0,15.0,,,,,,,,,,
1566,31.0,16.0,,,,,,,,,,
1567,31.0,17.0,,,,,,,,,,
1568,31.0,18.0,,,,,,,,,,
1569,31.0,19.0,,,,,,,,,,
1570,31.0,20.0,,,,,,,,,,
1571,31.0,21.0,,,,,,,,,,
1572,31.0,22.0,,,,,,,,,,
1573,31.0,23.0,,,,,,,,,,
1574,31.0,24.0,,,,,,,,,,
1575,31.0,25.0,,,,,,,,,,
1576,31.0,26.0,,,,,,,,,,
1577,31.0,27.0,,,,,,,,,,
1578,31.0,28.0,,,,,,,,,,
1579,31.0,29.0,,,,,,,,,,
1580,31.0,30.0,,,,,,,,,,
1581,31.0,31.0,,,,,,,,,,
1582,31.0,32.0,,,,,,,,,,
1583,31.0,33.0,,,,,,,,,,
1584,31.0,34.0,,,,,,,,,,
1585,31.0,35.0,,,,,,,,,,
1586,31.0,36.0,,,,,,,,,,
1587,31.0,37.0,,,,,,,,,,
1588,31.0,38.0,,,,,,,,,,
1589,31.0,39.0,,,,,,,,,,
1590,31.0,40.0,,,,,,,,,,
1591,31.0,41.0,,,,,,,,,,
1592,31.0,42.0,,,,,,,,,,
1593,31.0,43.0,,,,,,,,,,
1594,31.0,44.0,,,,,,,,,,
1595,31.0,45.0,,,,,,,,,,
1596,31.0,46.0,,,,,,,,,,
1597,31.0,47.0,,,,,,,,,,
1598,31.0,48.0,,,,,,,,,,
1599,31.0,49.0,,,,,,,,,,
1600,32.0,0.0,0.0,0.24534463073562793,0.0,0.2387206282958415,515.8583686077379,515.8201988033472,110.44411764705866,492.26567311075763,5554.608526493873,
1601,32.0,1.0,1937.8098589467922,1937.807896930321,8.0,1664.4305705978138,4847.255764251168,4847.257876476075,497.7177774319382,4777.500995842329,45180.61493214756,
1602,32.0,2.0,7812.918409057343,7812.906408191692,834.3293082174829,7654.066344347171,38211.25179313326,38211.26249915457,4777.607414983104,37925.86471467503,387777.2070838684,
1603,32.0,3.0,47515.04242449961,47515.042299027446,5105.377562898116,46777.14083755304,338522.75241432426,338522.7555739362,37925.25680171458,336921.55981891707,3776402.0209220555,
1604,32.0,4.0,306753.57162822474,306753.57138208544,35080.85562816479,307469.2364909645,,,,,,
1605,32.0,5.0,,,,,,,,,,
1606,32.0,6.0,,,,,,,,,,
1607,32.0,7.0,,,,,,,,,,
1608,32.0,8.0,,,,,,,,,,
1609,32.0,9.0,,,,,,,,,,
1610,32.0,10.0,,,,,,,,,,
1611,32.0,11.0,,,,,,,,,,
1612,32.0,12.0,,,,,,,,,,
1613,32.0,13.0,,,,,,,,,,
1614,32.0,14.0,,,,,,,,,,
1615,32.0,15.0,,,,,,,,,,
1616,32.0,16.0,,,,,,,,,,
1617,32.0,17.0,,,,,,,,,,
1618,32.0,18.0,,,,,,,,,,
1619,32.0,19.0,,,,,,,,,,
1620,32.0,20.0,,,,,,,,,,
1621,32.0,21.0,,,,,,,,,,
1622,32.0,22.0,,,,,,,,,,
1623,32.0,23.0,,,,,,,,,,
1624,32.0,24.0,,,,,,,,,,
1625,32.0,25.0,,,,,,,,,,
1626,32.0,26.0,,,,,,,,,,
1627,32.0,27.0,,,,,,,,,,
1628,32.0,28.0,,,,,,,,,,
1629,32.0,29.0,,,,,,,,,,
1630,32.0,30.0,,,,,,,,,,
1631,32.0,31.0,,,,,,,,,,
1632,32.0,32.0,,,,,,,,,,
1633,32.0,33.0,,,,,,,,,,
1634,32.0,34.0,,,,,,,,,,
1635,32.0,35.0,,,,,,,,,,
1636,32.0,36.0,,,,,,,,,,
1637,32.0,37.0,,,,,,,,,,
1638,32.0,38.0,,,,,,,,,,
1639,32.0,39.0,,,,,,,,,,
1640,32.0,40.0,,,,,,,,,,
1641,32.0,41.0,,,,,,,,,,
1642,32.0,42.0,,,,,,,,,,
1643,32.0,43.0,,,,,,,,,,
1644,32.0,44.0,,,,,,,,,,
1645,32.0,45.0,,,,,,,,,,
1646,32.0,46.0,,,,,,,,,,
1647,32.0,47.0,,,,,,,,,,
1648,32.0,48.0,,,,,,,,,,
1649,32.0,49.0,,,,,,,,,,
1650,33.0,0.0,0.0,0.24424411905471644,0.0,0.23828098800124542,450.0726122396621,450.04961855696575,98.62117647058835,442.5428205767692,5608.811818571711,
1651,33.0,1.0,1688.1766113469505,1688.1870150019745,8.0,1492.881564667295,3861.1710791333862,3861.208467468892,444.30842589266916,3891.2446774064424,46019.64186041606,
1652,33.0,2.0,6396.423464271569,6396.414467036519,746.6667541788114,6328.7282554301355,36310.496783349576,36310.50891510595,3895.582438787584,35949.52124440078,396267.77590981056,
1653,33.0,3.0,34304.81017340922,34304.811383123684,4221.818836953422,33742.486258034376,351202.35586006666,351202.35678172426,35951.983637815654,349717.6843846844,3854016.0666040867,
1654,33.0,4.0,219442.81976298869,219442.82023575483,25304.864693525797,216270.81519775494,,,,,,
1655,33.0,5.0,,,,,,,,,,
1656,33.0,6.0,,,,,,,,,,
1657,33.0,7.0,,,,,,,,,,
1658,33.0,8.0,,,,,,,,,,
1659,33.0,9.0,,,,,,,,,,
1660,33.0,10.0,,,,,,,,,,
1661,33.0,11.0,,,,,,,,,,
1662,33.0,12.0,,,,,,,,,,
1663,33.0,13.0,,,,,,,,,,
1664,33.0,14.0,,,,,,,,,,
1665,33.0,15.0,,,,,,,,,,
1666,33.0,16.0,,,,,,,,,,
1667,33.0,17.0,,,,,,,,,,
1668,33.0,18.0,,,,,,,,,,
1669,33.0,19.0,,,,,,,,,,
1670,33.0,20.0,,,,,,,,,,
1671,33.0,21.0,,,,,,,,,,
1672,33.0,22.0,,,,,,,,,,
1673,33.0,23.0,,,,,,,,,,
1674,33.0,24.0,,,,,,,,,,
1675,33.0,25.0,,,,,,,,,,
1676,33.0,26.0,,,,,,,,,,
1677,33.0,27.0,,,,,,,,,,
1678,33.0,28.0,,,,,,,,,,
1679,33.0,29.0,,,,,,,,,,
1680,33.0,30.0,,,,,,,,,,
1681,33.0,31.0,,,,,,,,,,
1682,33.0,32.0,,,,,,,,,,
1683,33.0,33.0,,,,,,,,,,
1684,33.0,34.0,,,,,,,,,,
1685,33.0,35.0,,,,,,,,,,
1686,33.0,36.0,,,,,,,,,,
1687,33.0,37.0,,,,,,,,,,
1688,33.0,38.0,,,,,,,,,,
1689,33.0,39.0,,,,,,,,,,
1690,33.0,40.0,,,,,,,,,,
1691,33.0,41.0,,,,,,,,,,
1692,33.0,42.0,,,,,,,,,,
1693,33.0,43.0,,,,,,,,,,
1694,33.0,44.0,,,,,,,,,,
1695,33.0,45.0,,,,,,,,,,
1696,33.0,46.0,,,,,,,,,,
1697,33.0,47.0,,,,,,,,,,
1698,33.0,48.0,,,,,,,,,,
1699,33.0,49.0,,,,,,,,,,
1700,34.0,0.0,0.0,0.24235703120819885,0.0,0.2421469402418445,521.3014647766582,521.2967398047313,108.25723529411769,488.90289386414446,5637.945055732411,
1701,34.0,1.0,1714.6350717175585,1714.6224597287444,8.0,1513.125933776451,4192.201263662463,4192.199975632399,489.9393265778883,4241.677791009824,46738.10499260348,
1702,34.0,2.0,5889.130180456202,5889.1183849,756.3685633332709,5820.717293774803,37370.607411058765,37370.61266315158,4241.674051247291,37284.571324211814,406211.9508521314,
1703,34.0,3.0,34557.03176759603,34557.02520297158,3883.1448625165344,34537.95470083779,320635.27774872293,320635.2770990774,37284.05911749854,321078.28209550335,3895142.9277872844,
1704,34.0,4.0,234493.84593020132,234493.8469443979,25905.46602562835,233866.21804937677,3096304.0171612403,3096304.0163575555,321077.6424236117,,,
1705,34.0,5.0,,,,,,,,,,
1706,34.0,6.0,,,,,,,,,,
1707,34.0,7.0,,,,,,,,,,
1708,34.0,8.0,,,,,,,,,,
1709,34.0,9.0,,,,,,,,,,
